TPdef | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA0.8 | WEEK1 | 0.010332629705511714
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA0.8 | WEEK2 | 0.026345075694341524
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA0.8 | WEEK3 | 0.029819604765660063
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA0.8 | WEEK4 | 0.030227331763318266
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA0.8 | WEEK5 | 0.029431241114306228
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA0.8 | WEEK6 | 0.030498769099422618
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA0.8 | WEEK7 | 0.028196553060196278
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA0.8 | WEEK8 | 0.02672956643395477
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA1.0 | WEEK1 | 0.02929837082398426
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA1.0 | WEEK2 | 0.04196329278790445
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA1.0 | WEEK3 | 0.04822957680784273
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA1.0 | WEEK4 | 0.0470546494507518
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA1.0 | WEEK5 | 0.04965656765360782
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA1.0 | WEEK6 | 0.049052767511102185
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA1.0 | WEEK7 | 0.051561657054164295
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA1.0 | WEEK8 | 0.05259072288072433
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA0.8 | WEEK1 | 0.04544103652177858
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA0.8 | WEEK2 | 0.05778458655042548
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA0.8 | WEEK3 | 0.06089324908567084
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA0.8 | WEEK4 | 0.06203802817992693
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA0.8 | WEEK5 | 0.0629284942848278
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA0.8 | WEEK6 | 0.06461058040524525
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA0.8 | WEEK7 | 0.06316310176280357
TP035 | PLNONE | CFNONE | SO12 | QU2 | MA0.8 | WEEK8 | 0.06420563709034824
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA1.0 | WEEK1 | 0.02635920080670079
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA1.0 | WEEK2 | 0.044347537229350115
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA1.0 | WEEK3 | 0.047964849003339166
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA1.0 | WEEK4 | 0.053007912141424945
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA1.0 | WEEK5 | 0.05136009701387989
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA1.0 | WEEK6 | 0.05295644026331475
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA1.0 | WEEK7 | 0.052857977936767636
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA1.0 | WEEK8 | 0.05447707313556602
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA0.8 | WEEK1 | 0.044403810097869506
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA0.8 | WEEK2 | 0.058200515195194036
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA0.8 | WEEK3 | 0.06204519166388378
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA0.8 | WEEK4 | 0.06377912001788008
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA0.8 | WEEK5 | 0.06288934907114016
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA0.8 | WEEK6 | 0.06498094930347825
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA0.8 | WEEK7 | 0.06459361245861775
TP035 | PLNONE | CFNONE | SO12 | QU3 | MA0.8 | WEEK8 | 0.06490958109840636
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA1.0 | WEEK1 | -0.0012549528627616435
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA1.0 | WEEK2 | 0.014272783281782192
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA1.0 | WEEK3 | 0.016233527517192425
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA1.0 | WEEK4 | 0.019333021253304522
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA1.0 | WEEK5 | 0.019245234073910794
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA1.0 | WEEK6 | 0.019984698732685907
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA1.0 | WEEK7 | 0.018715634775164997
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA1.0 | WEEK8 | 0.016674857226402162
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA0.8 | WEEK1 | 0.015476053027952213
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA0.8 | WEEK2 | 0.03514845899672325
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA0.8 | WEEK3 | 0.039954818995070335
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA0.8 | WEEK4 | 0.038531745777433846
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA0.8 | WEEK5 | 0.037650712632491534
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA0.8 | WEEK6 | 0.03721069989725018
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA0.8 | WEEK7 | 0.03709212465835979
TP035 | PLNONE | CFNONE | SO3 | QU0 | MA0.8 | WEEK8 | 0.034919725550752456
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA1.0 | WEEK1 | 0.033077857865598026
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA1.0 | WEEK2 | 0.05026811742557663
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA1.0 | WEEK3 | 0.050020225058455686
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA1.0 | WEEK4 | 0.05503865545143166
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA1.0 | WEEK5 | 0.05353778624358865
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA1.0 | WEEK6 | 0.0548296091431994
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA1.0 | WEEK7 | 0.055618027443508494
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA1.0 | WEEK8 | 0.05645212165450489
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA0.8 | WEEK1 | 0.04491761546563228
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA0.8 | WEEK2 | 0.06183366559646397
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA0.8 | WEEK3 | 0.0627117754613225
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA0.8 | WEEK4 | 0.06634972660790722
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA0.8 | WEEK5 | 0.06640400795724827
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA0.8 | WEEK6 | 0.0660224102957982
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA0.8 | WEEK7 | 0.06681072199319116
TP035 | PLNONE | CFNONE | SO3 | QU2 | MA0.8 | WEEK8 | 0.06590478073755915
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA1.0 | WEEK1 | 0.029759712217563572
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA1.0 | WEEK2 | 0.05061489252036222
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA1.0 | WEEK3 | 0.0516685442024096
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA1.0 | WEEK4 | 0.053277705861503516
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA1.0 | WEEK5 | 0.05564324894477668
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA1.0 | WEEK6 | 0.057749510523448594
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA1.0 | WEEK7 | 0.05803398456443229
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA1.0 | WEEK8 | 0.055537862194592336
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA0.8 | WEEK1 | 0.04569442969498186
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA0.8 | WEEK2 | 0.06278148893064728
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA0.8 | WEEK3 | 0.06450119221078457
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA0.8 | WEEK4 | 0.06599956660479869
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA0.8 | WEEK5 | 0.06740371762368935
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA0.8 | WEEK6 | 0.06710381044670491
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA0.8 | WEEK7 | 0.06806096454264193
TP035 | PLNONE | CFNONE | SO3 | QU3 | MA0.8 | WEEK8 | 0.06608251880766772
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK1 | -0.006918044918337335
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK2 | 0.008103628501515359
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK3 | 0.0111987752543585
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK4 | 0.01032586024122864
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK5 | 0.010949372935889351
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK6 | 0.010994009715177
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK7 | 0.010492663137675745
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK8 | 0.011117260417929986
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK1 | 0.011852212810361668
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK2 | 0.027625423720991
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK3 | 0.031768045757516794
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK4 | 0.03352172677881571
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK5 | 0.029618055855939462
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK6 | 0.03200771374013289
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK7 | 0.03080512187225476
TP035 | PLNONE | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK8 | 0.030090041184966665
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK1 | 0.03202885128308455
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK2 | 0.043469791438370015
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK3 | 0.052096842375112695
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK4 | 0.050877668277736016
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK5 | 0.05102260331488731
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK6 | 0.05394417772579099
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK7 | 0.053600013957721765
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK8 | 0.05534719305682925
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK1 | 0.04288741319196873
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK2 | 0.05907417696219169
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK3 | 0.0641544231673912
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK4 | 0.06446813311342453
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK5 | 0.06548978863925747
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK6 | 0.06560757511808846
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK7 | 0.06534582196250396
TP035 | PLNONE | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK8 | 0.06595965365239115
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK1 | 0.03519130394893802
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK2 | 0.04688815172083413
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK3 | 0.05323310441128545
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK4 | 0.05398304897686684
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK5 | 0.055184503626849124
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK6 | 0.05705715217314494
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK7 | 0.05636055514798374
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK8 | 0.05782869506574753
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK1 | 0.047845895555442164
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK2 | 0.06289922517989571
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK3 | 0.06431127539826725
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK4 | 0.06558834851671197
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK5 | 0.06548432509617841
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK6 | 0.06845726598325297
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK7 | 0.06747570578733578
TP035 | PLNONE | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK8 | 0.06710109072508535
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK1 | -0.0012765586791048111
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK2 | 0.013177524033012394
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK3 | 0.01908654932283052
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK4 | 0.01925024906555889
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK5 | 0.018846483758471727
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK6 | 0.020724201546119203
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK7 | 0.017565898474265068
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK8 | 0.018834306865497696
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK1 | 0.01736027464370224
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK2 | 0.035600127730643694
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK3 | 0.03694799318036068
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK4 | 0.03812342527810539
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK5 | 0.03879294615132384
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK6 | 0.03671204036738912
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK7 | 0.03713548867727165
TP035 | PLNONE | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK8 | 0.035886917030957505
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK1 | 0.031807523886181105
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK2 | 0.04793013620815656
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK3 | 0.05314457465512501
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK4 | 0.05319975517875555
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK5 | 0.055191021220995534
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK6 | 0.055907775365046875
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK7 | 0.05582754394511644
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK8 | 0.05530995674770173
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK1 | 0.04761144695307054
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK2 | 0.06171136823293255
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK3 | 0.06445053640790241
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK4 | 0.06636503549843781
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK5 | 0.06554106122299558
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK6 | 0.06671673517319926
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK7 | 0.06785027056386222
TP035 | PLNONE | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK8 | 0.0668579296125982
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK1 | 0.034695116706279505
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK2 | 0.04849036887969385
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK3 | 0.05222619871789619
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK4 | 0.05602358612036548
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK5 | 0.05580270016930047
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK6 | 0.05719940113672528
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK7 | 0.05900496173704922
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK8 | 0.05817744236478209
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK1 | 0.04918561017214215
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK2 | 0.061348579249521196
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK3 | 0.06837430367497965
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK4 | 0.06836514908771196
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK5 | 0.06717227234967313
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK6 | 0.0680963378213868
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK7 | 0.06887734773244189
TP035 | PLNONE | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK8 | 0.06895751113078732
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK1 | 0.013220801166482082
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK2 | 0.02672737757988372
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK3 | 0.029662476513503344
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK4 | 0.03002870311567768
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK5 | 0.02976613804272152
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK6 | 0.0304324825207401
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK7 | 0.028922735788628112
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK8 | 0.028000258315843518
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK1 | 0.025570878914382394
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK2 | 0.04710974135995166
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK3 | 0.046267836615282776
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK4 | 0.044774028833696994
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK5 | 0.04546401866404129
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK6 | 0.04665055407805796
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK7 | 0.04670752124945299
TP035 | PLNONE | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK8 | 0.04348684799058242
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK1 | 0.03682192249973329
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK2 | 0.0543904831881821
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK3 | 0.05927306636079421
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK4 | 0.059132111927945846
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK5 | 0.05862893655398704
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK6 | 0.06016659859985707
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK7 | 0.06238180088604195
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK8 | 0.05937388807505253
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK1 | 0.044232759697749896
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK2 | 0.06269725191387884
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK3 | 0.06844552637303489
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK4 | 0.06782979072711726
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK5 | 0.06835312335911861
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK6 | 0.07013916259938549
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK7 | 0.06978037708639442
TP035 | PLNONE | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK8 | 0.0703095991562416
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK1 | 0.03572324772839283
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK2 | 0.0535790047682288
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK3 | 0.05502181898938771
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK4 | 0.05813146893143492
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK5 | 0.058839707965721716
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK6 | 0.06099108383060636
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK7 | 0.06062516685713487
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK8 | 0.06079780166101506
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK1 | 0.0513805467028991
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK2 | 0.06324097733415099
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK3 | 0.06941995515976881
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK4 | 0.06983851590644638
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK5 | 0.07044264346719123
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK6 | 0.07095988550196858
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK7 | 0.07089946729350671
TP035 | PLNONE | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK8 | 0.07110815957853445
TP035 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK0 | nan
TP035 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK1 | -0.0042575763327891425
TP035 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK2 | 0.009449984125172728
TP035 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK3 | 0.014177009614556979
TP035 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK4 | 0.016165803376825244
TP035 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK5 | 0.014966139309656484
TP035 | PL0 | CFNONE | SONONE | QU0 | MA1.0 | WEEK6 | 0.01542004462467056
